duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,result
0,tcp,ftp_data,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.00,0.00,0.00,0.00,1.00,0.00,0.00,48,28,0.58,0.06,0.58,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1614,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,49,19,0.39,0.06,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1268,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,50,20,0.40,0.06,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,893,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51,21,0.41,0.06,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,699,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,52,22,0.42,0.06,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,968,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,53,23,0.43,0.06,0.02,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1598,510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,54,24,0.44,0.06,0.02,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,2407,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,1.00,55,25,0.45,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,591,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,56,26,0.46,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
3,tcp,smtp,SF,11584,1405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,57,27,0.47,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1334,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,58,28,0.48,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,819,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.00,0.00,0.00,0.00,1.00,0.00,0.75,59,29,0.49,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,760,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,60,30,0.50,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1354,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,61,31,0.51,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,finger,SF,9,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,62,3,0.05,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1221,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,63,32,0.51,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1247,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,64,33,0.52,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,939,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,65,34,0.52,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,finger,SF,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,66,4,0.06,0.05,0.02,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1338,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,67,35,0.52,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
10,tcp,smtp,SF,11365,1407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,68,36,0.53,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1896,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,69,37,0.54,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1628,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,70,38,0.54,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1628,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,71,39,0.55,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1628,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,72,40,0.56,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1628,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,73,41,0.56,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1628,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,74,42,0.57,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1628,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,75,43,0.57,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1628,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,76,44,0.58,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1336,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,77,45,0.58,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1787,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,78,46,0.59,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1815,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,79,47,0.59,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1485,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,80,48,0.60,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,694,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,81,49,0.60,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,2240,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,82,50,0.61,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,706,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,83,51,0.61,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1190,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,84,52,0.62,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
3,tcp,smtp,SF,634,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,85,53,0.62,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.
4,tcp,smtp,SF,1723,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,86,54,0.63,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,861,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,87,55,0.63,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1027,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,88,56,0.64,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,757,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,89,57,0.64,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,855,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,90,58,0.64,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,3228,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,1.00,91,59,0.65,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,672,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,92,60,0.65,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,832,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,93,61,0.66,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1466,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,94,62,0.66,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1814,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,95,63,0.66,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,978,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,1.00,96,64,0.67,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1451,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,97,65,0.67,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,2520,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,98,66,0.67,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,3030,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,99,67,0.68,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,100,29,0.29,0.03,0.29,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1246,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,101,68,0.67,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,740,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,102,30,0.29,0.03,0.29,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,103,31,0.30,0.03,0.30,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,104,32,0.31,0.03,0.31,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1105,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,105,69,0.66,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,106,33,0.31,0.03,0.31,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,1339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,107,34,0.32,0.03,0.32,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,7422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,108,35,0.32,0.03,0.32,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,109,36,0.33,0.03,0.33,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,40494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,110,37,0.34,0.03,0.34,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,1874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,111,38,0.34,0.03,0.34,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,11376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,112,39,0.35,0.03,0.35,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,5319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,113,40,0.35,0.03,0.35,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,114,41,0.36,0.03,0.36,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,1376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,115,42,0.37,0.03,0.37,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,14052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,116,43,0.37,0.03,0.37,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,4316,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,117,44,0.38,0.03,0.38,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,118,45,0.38,0.03,0.38,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,1214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.00,0.00,0.00,0.00,1.00,0.00,0.00,119,46,0.39,0.03,0.39,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,5336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,120,47,0.39,0.03,0.39,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,5558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,121,48,0.40,0.02,0.40,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,5891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,122,49,0.40,0.02,0.40,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,4892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,123,50,0.41,0.02,0.41,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,4753,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,16,0.00,0.00,0.00,0.00,1.00,0.00,0.00,124,51,0.41,0.02,0.41,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.00,0.00,0.00,0.00,1.00,0.00,0.00,125,52,0.42,0.02,0.42,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,951,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,126,70,0.56,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1040,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,127,71,0.56,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
4,tcp,smtp,SF,12480,1406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,128,72,0.56,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,732,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,129,73,0.57,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1315,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,130,74,0.57,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,750,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,131,75,0.57,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1259,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,132,76,0.58,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,890,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,133,77,0.58,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,782,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,134,78,0.58,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1505,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,135,79,0.59,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,1354,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,136,80,0.59,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,903,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,137,81,0.59,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,892,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,138,82,0.59,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,2554,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,139,83,0.60,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1451,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,140,84,0.60,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,1670,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,141,85,0.60,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,659,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,142,86,0.61,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1247,328,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,143,87,0.61,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1554,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,144,88,0.61,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1547,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,145,89,0.61,0.02,0.01,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,622,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,90,1.00,0.00,1.00,0.02,0.00,0.00,0.00,0.00,normal.
22,tcp,ftp,SF,235,774,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,2,1,0.50,1.00,0.50,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1137,341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,91,0.67,0.67,0.33,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1360,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,92,0.75,0.50,0.25,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1579,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,5,93,0.80,0.40,0.20,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1387,342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6,94,0.83,0.33,0.17,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,988,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,7,95,0.86,0.29,0.14,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,2202,342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,0.75,8,96,0.88,0.25,0.12,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1544,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9,97,0.89,0.22,0.11,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,726,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10,98,0.90,0.20,0.10,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1243,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.25,0.00,0.00,1.00,0.00,1.00,11,99,0.91,0.18,0.09,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1284,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,12,100,0.92,0.17,0.08,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,920,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,13,101,0.92,0.15,0.08,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1429,414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,14,102,0.93,0.14,0.07,0.02,0.00,0.00,0.00,0.00,normal.
